FRM_Distrito,Centro,Fecha_Creacion,Hora,FRM_Orden_Final,FRM_Orden_Item_Final,EOC_ID_TIENDA,Grupo_Canal,Tipo_de_Negocio,Tipo_Despacho_Detalle,Operador_Logistico_Old,EOC_DELIVERYSTOREID,EOC_Estado,Estado_T,Estado_T_Detalle,FRM_N_DNI_Asesor,FRM_Tipologia,Fecha_Entrega_Pactada,Fecha_Entrega_Real,INR_FechaActivacion,Cruce_INAR,EOC_Estado,EOC_Cierre,Multilinea_Asesor,Multi_item,FRM_Departamento_de_entrega,INR_NumRentaIGV_Neto
El Agustino,Netcall,1 sept 2026,10,914776688,914776688Empty,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_CGRANADOSC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Cusco,Netcall,1 sept 2026,7,914670019,914670019Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1006,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JIYASHAMAR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Cusco,null
Cusco,Netcall,1 sept 2026,7,914683751,914683751Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1006,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JIYASHAMAR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Cusco,null
Cusco,Netcall,1 sept 2026,9,914759596,91475959689511710101047255622,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9343,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MQUISPEH,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null
Cusco,Netcall,1 sept 2026,7,914689203,914689203Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1006,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JIYASHAMAR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Cusco,null
Cusco,Netcall,1 sept 2026,7,914693561,914693561Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1006,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JIYASHAMAR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Cusco,null
Coronel Portillo,Netcall,1 sept 2026,9,914770399,914770399Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3031,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_ACHAPONANZ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ucayali,null
Coronel Gregorio Albarracin Lanchipa,Netcall,1 sept 2026,9,914768243,91476824389511710101051059290,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9348,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MCASTILLOC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Tacna,null
Coronel Gregorio Albarracin Lanchipa,Netcall,1 sept 2026,9,914772719,914772719Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9348,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_GJQUISP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Tacna,null
Comas,Netcall,1 sept 2026,8,914750686,914750686Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SLAZOBE,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
Comas,Netcall,1 sept 2026,9,914758516,91475851689511710111073797827,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SSALAZARV,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
Ciudad Nueva,Netcall,1 sept 2026,8,914739916,91473991689511710111069172043,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9348,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_DVALOI,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Tacna,null
Chincha Alta,Netcall,1 sept 2026,9,914767552,914767552Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_ECARRETEROH,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Chincha Alta,Netcall,1 sept 2026,9,914773302,914773302Empty,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_HJUNCOT,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Chimbote,Netcall,1 sept 2026,9,914774772,914774772Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9344,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_YCHAVEZE,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ancash,null
Chimbote,Netcall,1 sept 2026,9,914775741,914775741Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9344,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_YCHAVEZE,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ancash,null
Chimbote,Netcall,1 sept 2026,9,914762603,914762603Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9344,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_HEULOGIO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ancash,null
Chilca,Netcall,1 sept 2026,8,914752377,91475237789511710121058288841,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9346,ABIERTAS,Entregado,Entregado,NET_BROMANS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Junin,null
Chilca,Netcall,1 sept 2026,8,914747040,91474704089511710111070925017,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9346,ABIERTAS,Entregado,Entregado,NET_BROMANS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Junin,null
Chaupimarca,Netcall,1 sept 2026,9,914772870,914772870Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,3115,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_CURCIAR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Pasco,null
Chaupimarca,Netcall,1 sept 2026,9,914770001,914770001Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,3115,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_YCASTILLOO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Pasco,null
Chaclacayo,Netcall,1 sept 2026,9,914775420,914775420Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_MCVASQUEZ,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Chachapoyas,Netcall,1 sept 2026,8,914739410,914739410Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3008,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SLAZOBE,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Amazonas,null
Chachapoyas,Netcall,1 sept 2026,9,914769211,914769211Empty,9283,Outbound,Venta Regular / Alta,EXPRESS,Retiro en tienda,9357,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LMANRIQUED,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Amazonas,null
Cerro Colorado,Netcall,1 sept 2026,9,914763210,914763210Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_JSOTOZ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Arequipa,null
Cerro Colorado,Netcall,1 sept 2026,9,914767995,914767995Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_JSOTOZ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Arequipa,null
Cerro Colorado,Netcall,1 sept 2026,9,914768992,914768992Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_JSOTOZ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Arequipa,null
Cerro Colorado,Netcall,1 sept 2026,9,914773022,914773022Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LCAMPOSCABR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Arequipa,null
Cerro Colorado,Netcall,1 sept 2026,9,914771100,914771100Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,CANCELADAS,Pendiente Entrega,Pendiente de Picking,NET_LCAMPOSCABR,SIM,1 sept 2026,null,null,No,CANCELADAS,2026-09-01 09:42:28,Multilínea,Mono_item,Arequipa,null
Castilla,Netcall,1 sept 2026,7,914697744,91469774489511710111070535410,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SRAMOSC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Castilla,Netcall,1 sept 2026,7,914697744,91469774489511710111070535469,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SRAMOSC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Castilla,Netcall,1 sept 2026,7,914697744,91469774489511710111070535378,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SRAMOSC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Castilla,Netcall,1 sept 2026,7,914669840,91466984089511710111070535477,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_KROJASNAUPA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Carabayllo,Netcall,1 sept 2026,9,914761385,914761385Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CANCELADAS,Pendiente Entrega,Pendiente de Picking,NET_ABARRERAY,SIM,1 sept 2026,null,null,No,CANCELADAS,2026-09-01 09:07:11,Monolínea,Mono_item,Lima - Callao,null
Carabayllo,Netcall,1 sept 2026,9,914768353,914768353Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_CIOLAYAR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Cajamarca,Netcall,1 sept 2026,9,914760727,91476072789511710121058178653,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9350,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_LVILLLA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Cajamarca,null
Cajamarca,Netcall,1 sept 2026,9,914768590,914768590Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7147,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_MFERRER,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Cajamarca,null
Barranco,Netcall,1 sept 2026,8,914744098,91474409889511710101029992663,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_GDELGADO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Ate,Netcall,1 sept 2026,9,914773354,914773354Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_TMUNOZCALDE,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Ate,Netcall,1 sept 2026,9,914774523,914774523Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SAVILAC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Ate,Netcall,1 sept 2026,9,914764670,914764670Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_EMONZONP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Ate,Netcall,1 sept 2026,9,914772371,914772371Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_MDIAZP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Ascope,Netcall,1 sept 2026,9,914772204,914772204Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3114,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_HEULOGIO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,La Libertad,null
Ascope,Netcall,1 sept 2026,9,914772793,914772793Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3114,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_HEULOGIO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,La Libertad,null
Arequipa,Netcall,1 sept 2026,0,914592178,91459217889511710111070710799,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_ARIVERAQ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Arequipa,null
Arequipa,Netcall,1 sept 2026,0,914592795,91459279589511710111070710807,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_ARIVERAQ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Arequipa,null
Arequipa,Netcall,1 sept 2026,0,914591908,91459190889511710111070710823,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_ARIVERAQ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Arequipa,null
Arequipa,Netcall,1 sept 2026,0,914591791,91459179189511710111070730011,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_ARIVERAQ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Arequipa,null
Arequipa,Netcall,1 sept 2026,0,914592508,91459250889511710111070710815,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_ARIVERAQ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Arequipa,null
Amarilis,Netcall,1 sept 2026,9,914767369,914767369Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9353,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_BCHAVEZ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Huanuco,null
Amarilis,Netcall,1 sept 2026,9,914774733,914774733Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9353,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JVELASQUEZS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Huanuco,null
null,Netcall,1 sept 2026,10,914777467,914777467,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,9351,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_RTORRESB,(Sin datos Omnix),1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,null,null
null,Netcall,1 sept 2026,10,914777763,914777763,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_BRAMIRE,(Sin datos Omnix),1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
null,Netcall,1 sept 2026,9,914772329,914772329,9271,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7116,ERROR,Cancelado,Cancelado,NET_GDJULCAT,(Sin datos Omnix),1 sept 2026,null,null,No,ERROR,null,Monolínea,Mono_item,Huanuco,null
