FRM_Distrito,Centro,Fecha_Creacion,Hora,FRM_Orden_Final,FRM_Orden_Item_Final,EOC_ID_TIENDA,Grupo_Canal,Tipo_de_Negocio,Tipo_Despacho_Detalle,Operador_Logistico_Old,EOC_DELIVERYSTOREID,EOC_Estado,Estado_T,Estado_T_Detalle,FRM_N_DNI_Asesor,FRM_Tipologia,Fecha_Entrega_Pactada,Fecha_Entrega_Real,INR_FechaActivacion,Cruce_INAR,EOC_Estado,EOC_Cierre,Multilinea_Asesor,Multi_item,FRM_Departamento_de_entrega,INR_NumRentaIGV_Neto
Pisco,Netcall,1 sept 2026,10,914790793,914790793Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_GCABALLEROC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Pisco,Netcall,1 sept 2026,6,914669204,91466920489511710111070906231,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_KDIAZPISCOY,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Paucarpata,Netcall,1 sept 2026,10,914781147,91478114789511710111070709387,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_MDIAZP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Arequipa,null
Paucarpata,Netcall,1 sept 2026,7,914680385,91468038589511710111070709353,9289,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_MLANDAR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Arequipa,null
Paucarpata,Netcall,1 sept 2026,9,914766765,91476676589511710111070740390,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_YPAREDESG,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Arequipa,null
Pasco,Netcall,1 sept 2026,9,914767798,914767798Empty,9271,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7151,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_KTAYAB,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Pasco,null
Parcona,Netcall,1 sept 2026,10,914788432,914788432Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MRIOSA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Nuevo Chimbote,Netcall,1 sept 2026,9,914771825,91477182589511710111069186159,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9344,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DVILLALOBOS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ancash,null
Moquegua,Netcall,1 sept 2026,9,914763332,91476333289511710101045191332,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9356,ABIERTAS,Entregado,Entregado,NET_DMORENOL,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Moquegua,null
Moche,Netcall,1 sept 2026,10,914785934,914785934Empty,9283,Outbound,Venta Regular / Alta,PROGRAMADO,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LDIAZM,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,La Libertad,null
Moche,Netcall,1 sept 2026,10,914787706,914787706Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LDIAZM,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,La Libertad,null
Miraflores,Netcall,1 sept 2026,10,914790397,914790397Empty,9283,Outbound,Venta Regular / Alta,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_GHERRERAG,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
Miraflores,Netcall,1 sept 2026,10,914793428,914793428Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_GHERRERAG,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
Miraflores,Netcall,1 sept 2026,9,914767330,91476733089511710111071541078,5299,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_RCANDIOTTIA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Manantay,Netcall,1 sept 2026,11,914797201,914797201Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Retiro en tienda,9349,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_CULLOAC,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ucayali,null
Lurin,Netcall,1 sept 2026,10,914795312,914795312Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9342,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_VCHIRIA,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Lurigancho,Netcall,1 sept 2026,0,914592365,91459236589511710101046543374,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_MMREVILLA,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Los Olivos,Netcall,1 sept 2026,10,914788987,914788987Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_YRUEDAMONDR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Lima - Callao,Netcall,1 sept 2026,9,914774608,91477460889511710111073923647,5299,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_AEREYES,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Lima - Callao,Netcall,1 sept 2026,10,914789699,914789699Empty,9265,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_IRODRIGUEZS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Lima - Callao,Netcall,1 sept 2026,10,914790736,914790736Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,8018,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MGONZALESR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Lima - Callao,Netcall,1 sept 2026,9,914771352,91477135289511710111073735124,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_ACORDOVAS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Lima - Callao,Netcall,1 sept 2026,10,914796131,914796131Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,6036,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_ABARRERAY,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
Lima - Callao,Netcall,1 sept 2026,10,914796236,914796236Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3032,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MDIAZP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Lima - Callao,Netcall,1 sept 2026,8,914730256,914730256Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,5055,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_EBULNES,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
Lima - Callao,Netcall,1 sept 2026,8,914732929,914732929Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,5055,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_EBULNES,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
Lima - Callao,Netcall,1 sept 2026,9,914766777,914766777Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,2106,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MGONZALESR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Lambayeque,Netcall,1 sept 2026,10,914791272,914791272Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,8014,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SGONZALESF,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lambayeque,null
Lambayeque,Netcall,1 sept 2026,9,914764797,914764797Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7126,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SFAJARDON,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lambayeque,null
La Victoria,Netcall,1 sept 2026,10,914785349,91478534989511710111073974244,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LCCASTILLO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
La Victoria,Netcall,1 sept 2026,10,914778530,91477853089511710111073944759,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_KCHUNAP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
La Victoria,Netcall,1 sept 2026,8,914730849,91473084989511710111073739241,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_DVALOI,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
La Victoria,Netcall,1 sept 2026,10,914795802,914795802Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_JSILVAT,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
La Victoria,Netcall,1 sept 2026,8,914732573,91473257389511710111073739233,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_DVALOI,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null
La Union,Netcall,1 sept 2026,8,914740354,91474035489511710111070517137,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_YVEGASA,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Piura,null
La Union,Netcall,1 sept 2026,8,914749949,91474994989511710111070517053,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_YVEGASA,SIM,9 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Piura,null
La Molina,Netcall,1 sept 2026,10,914780802,91478080289511710111073796829,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_JQUINECHEB,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
La Molina,Netcall,1 sept 2026,9,914763852,91476385289511710111073796852,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,TLV_NET_BCHAVEZ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
La Molina,Netcall,1 sept 2026,9,914775284,91477528489511710111073796761,5299,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_JBOZAC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
La Esperanza,Netcall,1 sept 2026,9,914765912,91476591289511710101054449134,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_CREYESJ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
La Convencion,Netcall,1 sept 2026,10,914781011,914781011Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3215,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DGHERRERA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Cusco,null
La Convencion,Netcall,1 sept 2026,10,914780285,914780285Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3215,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DGHERRERA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Cusco,null
La Convencion,Netcall,1 sept 2026,10,914781814,914781814Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3215,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DGHERRERA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Cusco,null
Junin,Netcall,1 sept 2026,9,914763279,914763279Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3013,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_ACREGALADO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Junin,null
Junin,Netcall,1 sept 2026,9,914757358,914757358Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7229,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MCASTILLOC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Junin,null
Junin,Netcall,1 sept 2026,10,914778824,914778824Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3013,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MLFERNANDEV,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Junin,null
Juliaca,Netcall,1 sept 2026,9,914773178,91477317889511710111070956988,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9351,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_AAPOLAYACAC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Puno,null
Juliaca,Netcall,1 sept 2026,10,914779551,91477955189511710111070956947,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9351,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_AAPOLAYACAC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Puno,null
Juliaca,Netcall,1 sept 2026,9,914772986,91477298689511710111070957135,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9351,ABIERTAS,Entregado,Entregado,NET_RCARDENASH,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Puno,null
Juliaca,Netcall,1 sept 2026,8,914714537,91471453789511710111070957697,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9351,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SLAZOB,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Puno,null
Juliaca,Netcall,1 sept 2026,9,914774148,91477414889511710111070957127,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9351,ABIERTAS,Entregado,Entregado,NET_RCARDENASH,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Puno,null
Juliaca,Netcall,1 sept 2026,10,914777467,91477746789511710111070993635,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9351,ABIERTAS,Entregado,Entregado,NET_RTORRESB,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Puno,null
Jose Luis Bustamante Y Rivero,Netcall,1 sept 2026,9,914766292,914766292Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_HEULOGIO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Arequipa,null
Jose Leonardo Ortiz,Netcall,1 sept 2026,9,914772163,91477216389511710111068661152,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5024,CANCELADAS,Pendiente Entrega,Pendiente de Picking,NET_FCASTILLOG,SIM,1 sept 2026,null,null,No,CANCELADAS,2026-09-01 10:57:24,Monolínea,Mono_item,Lambayeque,null
Jose Leonardo Ortiz,Netcall,1 sept 2026,10,914796377,914796377Empty,5299,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,5024,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_MCORDOVACRU,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lambayeque,null
Jose Leonardo Ortiz,Netcall,1 sept 2026,10,914792399,914792399Empty,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,5024,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_CSALAZARP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lambayeque,null
Jesus Maria,Netcall,1 sept 2026,10,914791925,914791925Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_KEMENDOZAJ,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Iquitos,Netcall,1 sept 2026,10,914795351,914795351Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9355,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JLUCIANOT,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Loreto,null
Iquitos,Netcall,1 sept 2026,9,914774463,914774463Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9355,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_AMANRIQUEC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Loreto,null
Iquitos,Netcall,1 sept 2026,9,914768958,91476895889511710101029851976,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9355,ABIERTAS,Entregado,Entregado,NET_KORTIZD,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Loreto,null
Iquitos,Netcall,1 sept 2026,9,914760762,91476076289511710101029851984,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9355,ABIERTAS,Entregado,Entregado,NET_KORTIZD,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Loreto,null
Independencia,Netcall,1 sept 2026,2,914600094,91460009489511710111073798734,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_CCAVEROA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Independencia,Netcall,1 sept 2026,10,914792811,91479281189511710121058305934,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9344,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SRODRIGUEZP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ancash,null
Ica,Netcall,1 sept 2026,10,914779891,91477989189511710111070913419,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_BCUSQUISIVA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Ica,Netcall,1 sept 2026,10,914786995,914786995Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7161,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LCASTILLORI,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ica,null
Ica,Netcall,1 sept 2026,10,914786343,914786343Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,1009,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SDIAZO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Ica,Netcall,1 sept 2026,10,914786646,914786646Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7161,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LCASTILLORI,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ica,null
Huarmey,Netcall,1 sept 2026,10,914786518,914786518Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7169,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_PSANCHEZE,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ancash,null
Huarmey,Netcall,1 sept 2026,10,914782955,914782955Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7169,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_PSANCHEZE,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ancash,null
Huarmey,Netcall,1 sept 2026,10,914788480,914788480Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7169,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_PSANCHEZE,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ancash,null
Huaraz,Netcall,1 sept 2026,10,914779434,914779434Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Retiro en tienda,9344,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SBENITOV,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ancash,null
Huanuco,Netcall,1 sept 2026,8,914745060,91474506089511710111069293211,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9353,ABIERTAS,Entregado,Entregado,TLV_NET_MAYALAM,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Huanuco,null
Huanuco,Netcall,1 sept 2026,9,914768649,91476864989511710111069293203,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9353,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SDIAZO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Huanuco,null
Huanuco,Netcall,1 sept 2026,10,914789373,914789373Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9353,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MFERRER,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Huanuco,null
Huanuco,Netcall,1 sept 2026,10,914788463,914788463Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9353,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MFERRER,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Huanuco,null
Huancayo,Netcall,1 sept 2026,10,914790471,914790471Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9346,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_NRUBIOMARCO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Junin,null
Huancayo,Netcall,1 sept 2026,10,914778349,91477834989511710111070928334,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9346,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_BZUASNABARF,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Junin,null
Huancayo,Netcall,1 sept 2026,9,914771640,91477164089511710111070942996,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9346,ABIERTAS,Entregado,Entregado,NET_ADOMINGUEZF,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Junin,null
Huancayo,Netcall,1 sept 2026,9,914770321,91477032189511710111070944224,9289,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9346,ABIERTAS,Entregado,Entregado,TLV_NET_MLANDAR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Junin,null
Huancan,Netcall,1 sept 2026,8,914740098,91474009889511710111070925256,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9346,ABIERTAS,Entregado,Entregado,NET_DMORENOL,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Junin,null
Florencia De Mora,Netcall,1 sept 2026,8,914730761,91473076189511710101054449159,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Entregado,Entregado,NET_MCHAVEZV,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
El Tambo,Netcall,1 sept 2026,9,914772554,91477255489511710111070928128,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9346,CANCELADAS,Cancelado,Cancelado,NET_SMENDOZAV,SIM,1 sept 2026,null,null,No,CANCELADAS,2026-09-01 10:10:40,Monolínea,Mono_item,Junin,null
El Tambo,Netcall,1 sept 2026,9,914764766,91476476689511710121058291811,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9346,ABIERTAS,Entregado,Entregado,NET_DFRANCIAH,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Junin,null
El Porvenir,Netcall,1 sept 2026,10,914776651,91477665189511710111068570684,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Entregado,Entregado,NET_GVILELAR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
El Porvenir,Netcall,1 sept 2026,9,914763092,91476309289511710111068570692,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,CANCELADAS,Pendiente Entrega,Pendiente de Picking,NET_BATOP,SIM,1 sept 2026,null,null,No,CANCELADAS,2026-09-01 10:17:23,Monolínea,Mono_item,La Libertad,null
El Agustino,Netcall,1 sept 2026,0,914593910,91459391089511710111071531111,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_MMREVILLA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
